Year,Engine HP,Engine Cylinders,Number of Doors,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,Trans_Reg
2003,120,4,2,1,23,17,549,16220,1
2003,190,6,3,1,17,12,549,20320,0
2003,120,4,2,1,23,17,549,17670,1
2003,120,4,3,1,25,19,549,18270,0
2015,290,6,4,2,24,18,1720,38500,1
2015,191,4,4,2,27,20,1720,24300,1
2015,290,6,4,2,25,18,1720,26700,1
2015,290,6,4,2,25,18,1720,36700,1
2015,290,6,4,2,24,18,1720,41700,1
2015,290,6,4,2,25,18,1720,31700,1
2015,290,6,4,2,24,18,1720,33500,1
2015,191,4,4,2,25,19,1720,26100,1
2015,290,6,4,2,25,18,1720,39900,1
2015,290,6,4,2,24,18,1720,28500,1
2016,290,6,4,2,26,18,1720,38300,1
2016,185,4,4,2,26,21,1720,28200,1
2016,290,6,4,2,26,18,1720,33900,1
2016,290,6,4,2,26,18,1720,28700,1
2016,290,6,4,2,23,17,1720,40100,1
2016,240,4,4,2,25,19,1720,32900,1
2016,185,4,4,2,29,21,1720,25100,1
2016,290,6,4,2,23,17,1720,43300,1
2016,290,6,4,2,26,18,1720,32100,1
2016,185,4,4,2,29,21,1720,26400,1
2016,290,6,4,2,26,18,1720,41500,1
2016,240,4,4,2,27,20,1720,31100,1
2016,290,6,4,2,26,18,1720,30500,1
2016,240,4,4,2,27,20,1720,39900,1
2016,240,4,4,2,25,19,1720,41700,1
2017,185,4,4,2,25,21,1720,28500,1
2017,290,6,4,2,25,18,1720,28990,1
2017,290,6,4,2,25,18,1720,33100,1
2017,290,6,4,2,23,17,1720,40400,1
2017,240,4,4,2,27,20,1720,31500,1
2017,290,6,4,2,25,18,1720,38600,1
2017,290,6,4,2,23,17,1720,45700,1
2017,290,6,4,2,25,18,1720,43900,1
2017,290,6,4,2,25,18,1720,30790,1
2017,185,4,4,2,28,21,1720,25400,1
2017,290,6,4,2,25,18,1720,34900,1
2017,185,4,4,2,28,21,1720,26700,1
2017,240,4,4,2,25,19,1720,33300,1
2015,249,0,4,1,92,120,1720,35700,1
2015,249,0,4,1,92,120,1720,33700,1
2016,249,0,4,1,92,120,1720,33950,1
2016,249,0,4,1,92,120,1720,31950,1
2016,249,0,4,1,92,120,1720,35950,1
2014,130,4,4,1,30,24,1720,16900,1
2014,164,4,4,1,31,23,1720,20500,1
2014,164,4,4,1,31,23,1720,18400,1
2014,130,4,4,1,30,24,1720,14900,0
2015,130,4,4,1,30,24,1720,15190,0
2015,130,4,4,1,30,24,1720,17190,1
2015,164,4,4,1,31,23,1720,20790,1
2015,164,4,4,1,31,23,1720,18690,1
2016,130,4,4,1,30,24,1720,17400,1
2016,130,4,4,1,30,24,1720,15900,0
2016,164,4,4,1,31,24,1720,21300,1
2016,164,4,4,1,31,24,1720,19400,1
2014,140,0,4,1,109,128,1385,26685,1
2014,140,0,4,1,109,128,1385,27010,1
2015,140,0,4,1,109,128,1385,25170,1
2015,140,0,4,1,109,128,1385,25560,1
2016,140,0,4,1,109,128,1385,25510,1
2016,140,0,4,1,109,128,1385,25120,1
2015,84,4,4,1,39,31,1385,14040,0
2015,84,4,4,1,39,30,1385,15095,1
2015,84,4,4,1,39,31,1385,15440,0
2015,84,4,4,1,39,31,1385,12270,0
2015,84,4,4,1,39,30,1385,13580,1
2015,84,4,4,1,39,30,1385,16535,1
2016,98,4,4,1,41,30,1385,14685,0
2016,98,4,4,1,41,31,1385,17285,1
2016,98,4,4,1,41,31,1385,15785,1
2016,98,4,4,1,41,31,1385,13760,1
2016,98,4,4,1,41,30,1385,12660,0
2016,98,4,4,1,41,30,1385,16185,0
2017,98,4,4,1,38,29,1385,16325,0
2017,98,4,4,1,38,29,1385,13000,0
2017,98,4,4,1,38,30,1385,14100,1
2017,98,4,4,1,38,30,1385,15925,1
2017,98,4,4,1,38,29,1385,14825,0
2017,98,4,4,1,38,30,1385,17425,1
2007,138,4,4,1,30,23,1720,12895,0
2007,138,4,4,1,30,23,1720,15995,0
2007,138,4,4,1,32,23,1720,15895,1
2007,138,4,4,1,30,23,1720,15995,0
2007,138,4,4,1,30,23,1720,14895,0
2007,138,4,4,1,32,23,1720,16995,1
2007,138,4,4,1,32,23,1720,16995,1
2008,138,4,4,1,32,24,1720,15895,1
2008,138,4,4,1,32,24,1720,16995,1
2008,138,4,4,1,30,23,1720,15995,0
2008,138,4,4,1,30,23,1720,14895,0
2008,138,4,4,1,30,23,1720,15995,0
2008,138,4,4,1,32,24,1720,16995,1
2008,138,4,4,1,32,24,1720,13895,1
2008,138,4,4,1,30,23,1720,12895,0
2009,138,4,4,1,30,23,1720,13550,0
2009,138,4,4,1,30,23,1720,15550,0
2009,138,4,4,1,32,24,1720,17450,1
2009,138,4,4,1,30,23,1720,16695,0
2009,138,4,4,1,32,24,1720,16550,1
2009,138,4,4,1,30,23,1720,16450,0
2009,138,4,4,1,32,24,1720,17695,1
2009,138,4,4,1,32,24,1720,14550,1
1993,101,4,4,1,29,22,1851,2000,0
1993,101,4,4,1,26,21,1851,2000,1
1994,100,4,4,1,25,19,1851,2000,1
1995,100,4,4,1,26,19,1851,2000,1
2015,182,4,4,1,28,21,1720,21900,1
2015,260,4,4,1,26,20,1720,28100,1
2015,182,4,4,1,28,21,1720,25300,1
2015,182,4,4,1,26,19,1720,26800,1
2015,260,4,4,1,24,19,1720,29600,1
2015,182,4,4,1,26,19,1720,23400,1
2016,182,4,4,1,26,19,1720,23650,1
2016,182,4,4,1,28,21,1720,22150,1
2016,260,4,4,1,25,19,1720,31490,1
2016,182,4,4,1,28,21,1720,25350,1
2016,260,4,4,1,26,20,1720,29990,1
2016,182,4,4,1,26,19,1720,26850,1
2017,181,4,4,1,25,21,1720,27000,1
2017,240,4,4,1,26,21,1720,32500,1
2017,181,4,4,1,29,22,1720,22990,1
2017,237,4,4,1,23,20,1720,34000,1
2017,181,4,4,1,29,22,1720,25500,1
2017,181,4,4,1,25,21,1720,24490,1
1994,200,8,3,2,16,11,1385,2000,1
1994,200,8,3,2,16,11,1385,2000,1
1994,200,8,3,3,16,11,1385,2000,1
1994,200,8,3,3,16,11,1385,2000,1
1994,155,6,3,2,17,14,1385,2000,1
1994,155,6,3,2,17,14,1385,2000,1
1995,163,6,3,2,15,13,1385,2000,1
1995,163,6,3,2,15,13,1385,2000,1
2003,390,8,2,1,15,10,238,85542,0
2003,390,8,2,1,16,10,238,89622,1
2004,390,8,2,1,16,10,238,89622,1
2004,390,8,2,1,15,10,238,85542,0
2005,385,8,2,1,15,10,238,87252,0
2005,385,8,2,1,16,11,238,91415,1
2015,354,6,4,2,24,17,3105,52700,1
2015,354,6,4,2,24,17,3105,60200,1
2016,354,6,4,2,24,17,3105,53300,1
2016,354,6,4,2,24,17,3105,60800,1
2017,354,6,4,2,24,17,3105,60800,1
2017,354,6,4,2,24,17,3105,53300,1
2013,640,10,2,1,19,12,1851,97395,0
2013,640,10,2,1,19,12,1851,120395,0
2014,640,10,2,1,19,12,1851,107385,0
2014,640,10,2,1,19,12,1851,84885,0
2014,308,6,4,2,23,16,1624,48065,1
2014,308,6,4,2,23,16,1624,50955,1
2014,308,6,4,2,24,17,1624,42880,1
2014,308,6,4,2,24,17,1624,48145,1
2014,308,6,4,2,24,17,1624,37505,1
2014,308,6,4,2,23,16,1624,45375,1
2014,308,6,4,2,24,17,1624,45255,1
2015,308,6,4,2,24,17,1624,48920,1
2015,308,6,4,2,23,16,1624,48840,1
2015,308,6,4,2,24,17,1624,46030,1
2015,308,6,4,2,23,16,1624,51730,1
2015,308,6,4,2,24,17,1624,43640,1
2015,308,6,4,2,23,16,1624,46135,1
2015,308,6,4,2,24,17,1624,37605,1
2016,308,6,4,2,24,17,1624,37605,1
2016,308,6,4,2,23,16,1624,48840,1
2016,308,6,4,2,23,16,1624,51730,1
2016,308,6,4,2,24,17,1624,48920,1
2016,308,6,4,2,23,16,1624,46135,1
2016,308,6,4,2,24,17,1624,43640,1
2016,308,6,4,2,24,17,1624,46030,1
2014,415,8,4,3,21,14,1385,43475,1
2015,415,8,4,3,21,14,1385,45745,1
2016,415,8,4,3,20,14,1385,46575,1
2004,300,8,2,1,18,14,1385,41620,1
2005,395,8,2,1,18,14,1385,42555,1
2006,395,8,2,1,18,14,1385,39240,1
1990,138,4,4,1,26,19,2009,2000,0
1990,138,4,4,1,26,19,2009,2000,0
1991,138,4,4,1,26,19,2009,2000,0
1991,138,4,4,1,26,19,2009,2000,0
1992,138,4,4,1,25,18,2009,2000,1
1992,138,4,4,1,26,19,2009,2000,0
1992,138,4,4,1,26,19,2009,2000,0
1994,320,6,2,1,22,16,1851,2823,0
1994,222,6,2,1,23,17,1851,2350,0
1994,222,6,2,1,23,17,1851,2203,0
1994,164,6,2,1,22,17,1851,2000,0
1995,222,6,2,1,23,17,1851,2575,0
1995,320,6,2,1,22,16,1851,3219,0
1995,164,6,2,1,22,17,1851,2000,0
1996,222,6,2,1,23,17,1851,3044,0
1996,164,6,2,1,22,17,1851,2231,0
1996,320,6,2,1,22,16,1851,3732,0
2004,200,6,4,2,26,19,1851,21975,1
2004,200,6,4,2,25,19,1851,21450,1
2004,200,6,2,2,26,18,1851,22695,0
2004,200,6,2,2,25,18,1851,23520,1
2004,200,6,4,2,26,19,1851,19690,1
2004,150,4,4,2,27,20,1851,19970,1
2004,200,6,4,2,25,19,1851,20820,1
2004,200,6,4,2,25,17,1851,22370,0
2004,147,4,2,2,29,21,1851,19850,0
2004,142,4,2,2,26,19,1851,20675,1
2005,200,6,4,2,25,19,1851,21735,1
2005,200,6,4,2,25,19,1851,23335,1
2005,200,6,2,2,27,18,1851,22980,0
2005,150,4,4,2,26,19,1851,20255,1
2005,147,4,2,2,29,21,1851,20135,0
2006,200,6,4,2,25,19,1851,23755,1
2006,150,4,4,2,27,20,1851,20825,1
2007,469,8,4,3,19,12,1624,75010,1
2008,469,8,4,3,19,13,1624,78775,1
2009,469,8,4,3,19,13,1624,81795,1
2009,320,8,4,3,24,15,1624,56345,1
2009,302,6,4,3,26,17,1624,46845,1
2010,302,6,4,3,27,18,1624,55945,1
2010,320,8,4,3,24,15,1624,68785,1
2010,302,6,4,3,27,18,1624,50385,1
2010,302,6,4,3,27,18,1624,46845,1
2010,320,8,4,3,24,15,1624,56345,1
2011,302,6,4,3,27,18,1624,47280,1
2011,302,6,4,3,27,18,1624,50820,1
2011,302,6,4,3,27,18,1624,56380,1
2015,355,8,4,3,23,16,1385,54205,1
2015,355,8,4,3,23,16,1385,63785,1
2015,355,8,4,3,22,15,1385,57205,1
2015,355,8,4,3,22,15,1385,66785,1
2015,355,8,4,3,22,15,1385,52000,1
2015,355,8,4,3,23,16,1385,49000,1
2016,355,8,4,3,23,16,1385,54730,1
2016,355,8,4,3,22,15,1385,57730,1
2016,355,8,4,3,23,16,1385,64440,1
2016,355,8,4,3,22,15,1385,52700,1
2016,355,8,4,3,23,16,1385,49700,1
2016,355,8,4,3,22,15,1385,67440,1
2017,355,8,4,3,22,15,1385,58045,1
2017,355,8,4,3,23,16,1385,49915,1
2017,355,8,4,3,22,15,1385,67730,1
2017,355,8,4,3,22,15,1385,52915,1
2017,355,8,4,3,23,16,1385,55045,1
2017,355,8,4,3,23,16,1385,64730,1
1997,255,8,4,3,17,12,549,2468,1
1997,255,8,4,3,15,11,549,2585,1
1998,255,8,4,3,17,12,549,2790,1
1999,255,8,4,3,17,12,549,3420,1
1999,255,8,4,3,17,12,549,3051,1
1999,255,8,4,3,17,12,549,3372,1
1992,111,4,2,1,32,22,210,2000,0
1992,140,6,2,1,26,17,210,2000,0
1992,111,4,2,1,32,22,210,2000,0
1992,111,4,2,1,32,22,210,2000,0
1992,111,4,4,1,32,22,210,2000,0
1992,111,4,4,1,32,22,210,2000,0
1993,110,4,2,1,32,22,210,2000,0
1993,110,4,2,1,32,22,210,2000,0
1993,110,4,4,1,32,22,210,2000,0
1993,110,4,4,1,32,22,210,2000,0
1993,110,4,2,1,32,22,210,2000,0
1993,140,6,2,1,26,17,210,2000,0
1994,110,4,4,1,32,22,210,2000,0
1994,110,4,2,1,32,22,210,2000,0
1994,110,4,2,1,32,22,210,2000,0
1994,140,6,2,1,26,17,210,2000,0
1992,100,4,4,1,29,20,535,2000,0
1992,93,4,4,1,29,23,535,2000,0
1992,93,4,2,1,29,23,535,2000,0
1992,100,4,2,1,29,20,535,2000,0
1992,93,4,2,1,29,23,535,2000,0
1992,93,4,4,1,29,23,535,2000,0
1993,100,4,2,1,29,22,535,2000,0
1993,93,4,4,1,29,23,535,2000,0
1993,100,4,4,1,29,22,535,2000,0
1993,93,4,2,1,29,23,535,2000,0
1994,100,4,4,1,27,21,535,2000,0
1994,100,4,2,1,27,21,535,2000,0
1994,93,4,2,1,30,23,535,2000,0
1994,93,4,4,1,30,23,535,2000,0
2003,140,4,2,1,30,22,210,14930,0
2004,140,4,2,1,33,23,210,10895,0
2004,140,4,2,1,33,23,210,14930,0
2005,140,4,2,1,32,23,210,15205,0
2005,140,4,2,1,32,23,210,10895,0
2005,532,12,2,1,15,9,2774,281170,0
2005,532,12,2,1,16,9,2774,294080,1
2013,631,12,2,2,19,12,520,291900,1
1996,320,6,2,1,22,16,2031,18255,1
1996,220,6,2,1,22,16,2031,14977,0
1997,320,6,2,1,22,15,2031,22001,0
1997,220,6,2,1,22,16,2031,17320,0
1998,225,6,2,1,22,17,2031,20596,0
1998,320,6,2,1,22,15,2031,25279,0
1995,230,6,2,1,23,15,640,2000,1
1995,230,6,2,1,23,15,640,2000,1
1995,230,6,2,1,23,15,640,2230,1
1995,230,6,2,1,23,15,640,2000,1
1996,230,6,2,1,22,15,640,2472,1
1996,230,6,2,1,22,15,640,2283,1
1997,230,6,2,1,22,15,640,2749,1
1997,230,6,2,1,22,15,640,2512,1
1999,79,4,2,1,39,33,481,2000,0
2000,79,4,2,1,38,31,481,2000,0
2000,79,4,2,1,38,31,481,2000,0
2001,79,4,2,1,31,26,481,9949,1
2001,79,4,2,1,31,26,481,10949,1
2001,79,4,2,1,38,31,481,9299,0
2001,79,4,2,1,38,31,481,10299,0
2011,150,4,4,1,30,22,481,16599,0
2011,148,4,4,1,29,23,481,19349,1
2011,148,4,4,1,30,23,481,17099,1
2011,150,4,4,1,30,22,481,16999,0
2011,148,4,4,1,30,23,481,17849,1
2011,150,4,4,1,32,23,481,16479,0
2011,148,4,4,1,30,23,481,18999,1
2011,150,4,4,1,30,22,481,18249,0
2011,150,4,4,1,33,23,481,13499,0
2011,148,4,4,1,30,23,481,17799,1
2011,150,4,4,1,33,23,481,15195,0
2011,148,4,4,1,30,23,481,18299,1
2011,150,4,4,1,30,22,481,17099,0
2011,148,4,4,1,29,23,481,18599,1
2012,150,4,4,1,30,22,481,16799,0
2012,148,4,4,1,29,23,481,18875,1
2012,148,4,4,1,29,23,481,19649,1
2012,148,4,4,1,30,23,481,17999,1
2012,148,4,4,1,32,25,481,18199,1
2012,148,4,4,1,32,25,481,17399,1
2012,150,4,4,1,33,23,481,13699,0
2012,148,4,4,1,30,23,481,18499,1
2012,150,4,4,1,33,23,481,15495,0
2012,150,4,4,1,30,22,481,18549,0
2012,150,4,4,1,30,22,481,16999,0
2013,150,4,4,1,30,22,481,19349,0
2013,150,4,4,1,30,22,481,16999,0
2013,148,4,4,1,29,23,481,19175,1
2013,148,4,4,1,32,25,481,17849,1
2013,148,4,4,1,30,23,481,18349,1
2013,148,4,4,1,30,23,481,18799,1
2013,148,4,4,1,29,23,481,20449,1
2013,150,4,4,1,33,23,481,15845,0
1991,280,6,2,1,16,13,549,5667,1
1996,190,6,2,3,20,15,2031,2563,0
1996,190,6,2,3,18,15,2031,2922,0
1996,190,6,2,3,20,15,2031,2506,0
1996,150,4,2,3,22,18,2031,2141,0
1996,190,6,2,3,18,15,2031,2802,0
1997,190,6,2,3,17,15,2031,3143,0
1997,190,6,2,3,19,15,2031,2806,0
1997,150,4,2,3,22,17,2031,2348,0
1997,190,6,2,3,17,15,2031,3042,0
1997,190,6,2,3,19,15,2031,2767,0
1998,150,4,2,3,22,17,2031,2540,0
1998,190,6,2,3,19,15,2031,3058,0
1998,190,6,2,3,18,15,2031,3586,0
1998,190,6,2,3,18,15,2031,3480,0
1998,190,6,2,3,19,15,2031,3214,0
2015,236,6,4,1,19,15,2031,27355,0
2015,159,4,4,1,24,19,2031,23075,1
2015,236,6,4,1,21,16,2031,27235,1
2015,159,4,4,1,20,18,2031,24800,0
2015,159,4,4,1,24,19,2031,21865,1
2015,236,6,4,1,19,15,2031,35725,0
2015,159,4,4,1,25,21,2031,20965,0
2015,159,4,4,1,24,19,2031,23625,1
2015,236,6,4,1,21,16,2031,37615,1
2015,236,6,4,1,21,17,2031,25060,1
2015,236,6,4,1,21,17,2031,23960,1
2015,236,6,4,1,19,15,2031,26355,0
2015,236,6,4,1,21,16,2031,36705,1
2015,236,6,4,1,19,15,2031,36635,0
2015,236,6,4,1,21,16,2031,28235,1
2015,236,6,4,1,21,16,2031,28735,1
2015,159,4,4,1,24,19,2031,22525,1
2015,236,6,4,1,21,17,2031,25560,1
2015,159,4,4,1,21,18,2031,25700,1
2016,159,4,4,1,21,19,2031,25185,0
2016,278,6,4,1,23,18,2031,29275,1
2016,159,4,4,1,23,19,2031,23660,1
2016,278,6,4,1,23,18,2031,34700,1
2016,278,6,4,1,23,18,2031,31420,1
2016,278,6,4,1,23,18,2031,34090,1
2016,278,6,4,1,24,19,2031,30025,1
2016,278,6,4,1,23,18,2031,33310,1
2016,159,4,4,1,23,19,2031,26635,1
2016,278,6,4,1,20,17,2031,31680,0
2016,278,6,4,1,20,17,2031,32460,0
2016,278,6,4,1,23,18,2031,34090,1
2016,278,6,4,1,24,19,2031,27355,1
2016,278,6,4,1,23,18,2031,33310,1
2016,278,6,4,1,24,19,2031,35105,1
2016,278,6,4,1,23,18,2031,31920,1
2016,278,6,4,1,23,18,2031,38180,1
2016,278,6,4,1,24,19,2031,28345,1
2016,278,6,4,1,24,19,2031,31125,1
2016,159,4,4,1,22,19,2031,26735,1
2016,278,6,4,1,24,19,2031,31625,1
2016,159,4,4,1,22,19,2031,28820,1
2016,278,6,4,1,21,17,2031,32460,0
2016,278,6,4,1,24,19,2031,28845,1
2016,278,6,4,1,23,18,2031,30530,1
2016,278,6,4,1,24,19,2031,31125,1
2016,159,4,4,1,23,19,2031,25745,1
2016,159,4,4,1,23,19,2031,24490,1
2016,278,6,4,1,23,18,2031,34700,1
2017,278,6,4,1,23,18,2031,35315,1
2017,278,6,4,1,20,17,2031,33075,0
2017,278,6,4,1,20,17,2031,40760,0
2017,159,4,4,1,21,19,2031,25645,0
2017,278,6,4,1,24,19,2031,35720,1
2017,278,6,4,1,23,18,2031,33770,1
2017,278,6,4,1,23,18,2031,32765,1
2017,278,6,4,1,23,18,2031,34705,1
2017,159,4,4,1,23,19,2031,27095,1
2017,278,6,4,1,23,18,2031,35315,1
2017,278,6,4,1,23,18,2031,42760,1
2017,278,6,4,1,23,18,2031,34705,1
2017,159,4,4,1,23,19,2031,24950,1
2017,278,6,4,1,24,19,2031,29690,1
2017,278,6,4,1,24,19,2031,25730,1
2017,278,6,4,1,20,17,2031,33075,0
2017,159,4,4,1,23,19,2031,26205,1
2017,278,6,4,1,24,19,2031,31740,1
2017,278,6,4,1,23,18,2031,29735,1
2017,159,4,4,1,22,19,2031,29280,1
2017,278,6,4,1,23,18,2031,33770,1
2017,278,6,4,1,24,19,2031,30485,1
2017,278,6,4,1,24,19,2031,28700,1
2017,159,4,4,1,23,19,2031,24120,1
2017,278,6,4,1,21,17,2031,32390,0
2017,159,4,4,1,22,19,2031,27195,1
2017,278,6,4,1,23,18,2031,33265,1
2017,278,6,4,1,24,19,2031,31740,1
2017,278,6,4,1,23,18,2031,38795,1
2017,278,6,4,1,23,18,2031,31875,1
2017,278,6,4,1,24,19,2031,32240,1
2017,278,6,4,1,24,19,2031,30190,1
2011,332,8,4,3,23,20,1385,51145,1
2011,332,8,4,3,23,20,1385,53950,1
2012,332,8,4,3,23,20,1385,54775,1
2012,332,8,4,3,23,20,1385,51970,1
2013,332,8,4,3,23,20,1385,56425,1
2013,332,8,4,3,23,20,1385,53620,1
2000,255,8,4,3,15,11,1385,3465,1
2000,255,8,4,3,16,12,1385,3413,1
2015,355,8,4,3,22,16,1385,54505,1
2015,355,8,4,3,23,16,1385,61085,1
2015,355,8,4,3,22,16,1385,49300,1
2015,355,8,4,3,23,16,1385,46300,1
2015,355,8,4,3,23,16,1385,51505,1
2015,355,8,4,3,22,16,1385,64085,1
2016,355,8,4,3,22,16,1385,64740,1
2016,355,8,4,3,23,16,1385,47000,1
2016,355,8,4,3,22,16,1385,55030,1
2016,355,8,4,3,23,16,1385,52030,1
2016,355,8,4,3,22,16,1385,50000,1
2016,355,8,4,3,23,16,1385,61740,1
2017,355,8,4,3,22,16,1385,50215,1
2017,355,8,4,3,22,16,1385,55345,1
2017,355,8,4,3,23,16,1385,47215,1
2017,355,8,4,3,23,16,1385,62030,1
2017,355,8,4,3,23,16,1385,52345,1
2017,355,8,4,3,22,16,1385,65030,1
2008,260,6,4,3,22,15,5657,31620,1
2008,260,6,4,3,22,15,5657,28880,1
2008,260,6,4,3,24,16,5657,29770,1
2008,260,6,4,3,24,16,5657,27030,1
2008,260,6,4,3,22,15,5657,32600,1
2008,260,6,4,3,24,16,5657,30750,1
2009,263,6,4,3,24,17,5657,32325,1
2009,263,6,4,3,22,15,5657,33180,1
2009,263,6,4,3,22,15,5657,34175,1
2009,263,6,4,3,24,17,5657,31330,1
2009,263,6,4,3,22,15,5657,30120,1
2009,263,6,4,3,24,17,5657,28270,1
2015,288,6,4,3,29,19,5657,29485,1
2015,288,6,4,3,29,19,5657,27055,1
2015,365,6,4,3,25,17,5657,40220,1
2015,288,6,4,3,26,18,5657,31335,1
2015,288,6,4,3,26,18,5657,36255,1
2015,288,6,4,3,29,19,5657,34405,1
2016,288,6,4,3,27,18,5657,29540,1
2016,288,6,4,3,27,18,5657,34460,1
2016,288,6,4,3,27,18,5657,27110,1
2016,288,6,4,3,24,17,5657,31390,1
2016,365,6,4,3,24,16,5657,40275,1
2016,288,6,4,3,24,17,5657,36310,1
2017,288,6,4,3,27,18,5657,36855,1
2017,288,6,4,3,27,18,5657,29775,1
2017,365,6,4,3,24,16,5657,42520,1
2017,288,6,4,3,24,17,5657,31625,1
2017,288,6,4,3,24,17,5657,38705,1
2017,288,6,4,3,27,18,5657,27345,1
1990,141,6,2,1,22,15,1013,2000,1
1990,200,4,2,1,23,16,1013,2000,0
1991,141,6,2,1,22,16,1013,2000,1
2014,179,4,2,1,31,23,105,21400,0
2014,179,4,2,1,31,23,105,21440,0
2014,179,4,2,1,31,23,105,22440,1
2014,179,4,2,1,31,23,105,22400,1
2014,179,4,2,1,31,23,105,20210,1
2014,179,4,2,1,31,23,105,19210,0
2015,179,4,2,1,31,23,105,19210,0
2015,179,4,2,1,31,23,105,20360,1
2015,179,4,2,1,31,23,105,24340,1
2015,179,4,2,1,31,23,105,23190,0
2016,179,4,2,1,31,23,105,19385,0
2016,179,4,2,1,31,23,105,23190,0
2016,179,4,2,1,31,23,105,24340,1
2016,179,4,2,1,31,23,105,20535,1
1992,96,4,4,1,30,21,5657,2000,0
1992,96,4,4,1,30,21,5657,2000,0
1992,140,6,2,1,26,19,5657,2000,0
1992,96,4,2,1,30,21,5657,2000,0
1992,140,6,4,1,26,19,5657,2000,0
1993,96,4,2,1,30,21,5657,2000,0
1993,96,4,4,1,30,21,5657,2000,0
1993,96,4,4,1,30,21,5657,2000,0
1994,96,4,4,1,30,21,5657,2000,0
1994,96,4,2,1,30,21,5657,2000,0
1994,96,4,4,1,30,21,5657,2000,0
1996,93,4,2,1,35,27,2031,2000,0
1996,93,4,4,1,35,27,2031,2000,0
1996,93,4,2,1,36,29,2031,2000,0
1997,93,4,2,1,35,28,2031,2012,0
1997,93,4,4,1,35,28,2031,2041,0
1997,93,4,2,1,35,28,2031,2000,0
1998,93,4,2,1,35,27,2031,2148,0
2015,182,4,4,1,32,22,549,24070,1
2015,182,4,4,1,29,20,549,37240,1
2015,182,4,4,1,32,22,549,33065,1
2015,182,4,4,1,32,22,549,29820,1
2015,182,4,4,1,29,20,549,28310,1
2015,182,4,4,1,32,22,549,26560,1
2015,182,4,4,1,29,20,549,34815,1
2015,182,4,4,1,32,22,549,35490,1
2015,182,4,4,1,29,20,549,29810,1
2015,182,4,4,1,32,22,549,28060,1
2015,182,4,4,1,29,20,549,31570,1
2016,182,4,4,1,32,22,549,28300,1
2016,182,4,4,1,32,22,549,33975,1
2016,182,4,4,1,32,22,549,23975,1
2016,182,4,4,1,29,20,549,28550,1
2016,182,4,4,1,32,22,549,30620,1
2016,182,4,4,1,29,20,549,35725,1
2016,182,4,4,1,32,22,549,26800,1
2016,182,4,4,1,29,20,549,32370,1
2016,182,4,4,1,29,20,549,30050,1
2017,182,4,4,1,28,20,549,29050,1
2017,182,4,4,1,31,21,549,28800,1
2017,182,4,4,1,28,20,549,36025,1
2017,182,4,4,1,31,21,549,34275,1
2017,182,4,4,1,31,21,549,27300,1
2017,182,4,4,1,28,20,549,30550,1
2017,182,4,4,1,31,21,549,30920,1
2017,182,4,4,1,31,21,549,24070,1
2017,182,4,4,1,28,20,549,32670,1
2005,200,6,4,2,21,15,155,30990,1
2005,200,6,4,2,23,16,155,31170,1
2005,200,6,4,2,23,16,155,28110,1
2005,200,6,4,2,21,15,155,33855,1
2006,196,6,4,2,21,15,155,33250,1
2006,201,6,4,2,23,16,155,27250,1
2006,201,6,4,2,23,16,155,29750,1
2006,196,6,4,2,21,15,155,30250,1
2007,240,6,4,2,23,16,155,30780,1
2007,240,6,4,2,23,16,155,28000,1
2007,240,6,4,2,23,16,155,26660,1
2003,280,8,2,2,22,16,5657,40355,1
2003,280,8,2,2,22,16,5657,36815,1
2003,280,8,2,2,22,16,5657,37855,1
2003,280,8,2,2,22,16,5657,39310,1
2004,280,8,2,2,21,15,5657,37435,1
2004,280,8,2,2,21,15,5657,38480,1
2005,280,8,2,2,22,16,5657,38355,1
2005,280,8,2,2,22,16,5657,39415,1
2006,138,4,2,1,27,19,1439,17095,1
2006,172,6,2,1,24,17,1439,18595,0
2006,172,6,2,1,24,16,1439,20595,0
2006,138,4,2,1,28,21,1439,16095,0
2006,172,6,2,1,24,17,1439,21595,0
2006,172,6,2,1,24,17,1439,19595,1
2006,172,6,2,1,24,17,1439,21195,1
2007,172,6,2,1,24,16,1439,22095,0
2007,172,6,2,1,24,17,1439,19395,0
2007,138,4,2,1,27,20,1439,17795,1
2007,172,6,2,1,24,17,1439,21695,0
2007,172,6,2,1,24,17,1439,22795,1
2007,138,4,2,1,28,20,1439,16695,0
2007,172,6,2,1,23,20,1439,20495,1
2008,138,4,2,1,27,20,1439,18370,1
2008,172,6,2,1,24,17,1439,21270,1
2008,172,6,2,1,24,17,1439,22620,0
2008,172,6,2,1,24,17,1439,20170,0
2008,138,4,2,1,28,20,1439,17270,0
2008,172,6,2,1,24,17,1439,22770,1
2015,200,4,4,1,26,20,873,30225,1
2015,200,4,4,1,26,20,873,28230,1
2015,200,4,4,1,26,20,873,33235,1
2015,200,4,4,1,26,21,873,37650,1
2015,200,4,4,1,26,20,873,39625,1
2015,200,4,4,1,26,21,873,26255,1
2015,200,4,4,1,26,20,873,35565,1
2015,200,4,4,1,26,21,873,33590,1
2015,200,4,4,1,26,21,873,31260,1
2015,200,4,4,1,26,21,873,28250,1
2016,200,4,4,1,26,21,873,24890,1
2016,200,4,4,1,26,20,873,36420,1
2016,200,4,4,1,26,20,873,33365,1
2016,200,4,4,1,26,21,873,28700,1
2016,200,4,4,1,26,20,873,26865,1
2016,200,4,4,1,26,21,873,31390,1
